  bt7_documentClass  ,  bt7_documentSubClass  ,  bt7_documentSNType  ,Site,  UID_value 
Management and Process,Condition,Information,Kimpo Productive Database,BpeVo7o81cuxKD
Management and Process,Condition,Information,Kimpo Productive Database,BxSVo7o81cuxKD
Management and Process,Condition,Information,Kimpo Productive Database,B1cVo7o81cuxKD
Management and Process,Condition,Information,Kimpo Productive Database,B9YVo7o81cuxKD
Management and Process,Condition,Information,Kimpo Productive Database,RFUVo7o81cuxKD
Management and Process,Condition,Information,Kimpo Productive Database,RNQVo7o81cuxKD
Management and Process,Condition,Information,Kimpo Productive Database,RRUVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,h5cVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,xBQVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,xFSVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,xJcVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,xRQVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,xVSVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,xZcVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,xhQVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,xlaVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,BHaVo7o81cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,wdSZZ3gX1cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DQUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DUYVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DYaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DccVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DgeVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DoQVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DsSVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DwUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,D0eVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,D8SVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TAUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TEWVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TIYVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TMaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TQcVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TUeVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TcQVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TgSVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TkUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,ToWVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,TwQVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,T0UVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,T4WVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,T8YVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,jAaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,jEcVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,jIeVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,jQYVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,jUcVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,jYeVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,jgQVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,jkSVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,joUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,j0aVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,j4eVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zAQVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zESVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zIUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zMWVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zQYVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zUaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zYcVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zceVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zkQVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zoaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zseVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,z0QVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,z4SVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,z8UVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DBWVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DFYVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DJaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DRUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DVYVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DZaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DdcVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DheVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,DpQVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zvaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,zzeVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,z7QVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,z$SVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,EAUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,EEWVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,EIYVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,EMaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,EQcVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EUeVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EcQVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EgSVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UceVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UkSVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UoUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UsWVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,UwYVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,U0aVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,U4cVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,U8eVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kEQVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kISVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,kMUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kQeVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kYSVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kcUVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kgWVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kkYVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,koaVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kscVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kweVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,k4QVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,k8SVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,0AUVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0EWVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0IYVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0MaVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0QcVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,keSVo7o81cuxKD
Manufacturing,Specification,Design drawing,Kimpo Productive Database,kiWVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,kmYVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,kqaVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,kucVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,kyeVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,k6QVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,k_SVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0OaVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0SeVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0aQVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0eSVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0iUVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0mWVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0qYVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0uaVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0ycVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,02eVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,0_YVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EDcVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EHeVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EPQVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,ETSVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EXUVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EbWVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EfYVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EjaVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EncVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EvWVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,EzaVo7o81cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,E3cVo7o81cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,1ASVo7o81cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,1EWVo7o81cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,1IYVo7o81cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,1MaVo7o81cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,1QcVo7o81cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,1UeVo7o81cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,1cQVo7o81cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,bXSVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,bbWVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,bfYVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,bjaVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,bncVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,breVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,bzQVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,b3SVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,b7UVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,b$WVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,rDYVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,rHaVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,rLcVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,rPeVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,r7QVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,r$UVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,7DWVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,7HYVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,7LaVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,7PcVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,7TeVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,7bQVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,7fSVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,7jUVo76V1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,7nWVo76V1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,CKWVo7Mb1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,hVThlN8g1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,xCch661Z1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,yGWVo7Mb1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,yKaVo7Mb1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,yOcVo7Mb1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,ySeVo7Mb1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,yaQVo7Mb1cuxKD
Manufacturing,---,---,Kimpo Productive Database,CXWVo7Mb1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,SfSVo7Mb1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,EzSVo7Mb1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,E3WVo7Mb1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,E7YVo7Mb1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,jOdVo7mY1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,jWZVo7mY1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,wRQVqHXa1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,g2RV9TPG1cuxKD
Manufacturing,Specification,Technical specification,Kimpo Productive Database,gpeZxvDq1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,0OXVo7mY1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,0SbVo7mY1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,0WdVo7mY1cuxKD
